1524892365066176,-3.710654,0.249388,0.912808,0.998639,-0.003194,-0.013163,-0.050361
1524892365074509,-3.710639,0.249351,0.913051,0.998669,-0.003032,-0.012502,-0.049945
1524892365082843,-3.710662,0.249250,0.912913,0.998638,-0.003033,-0.012926,-0.050456
1524892365091176,-3.710598,0.249208,0.912687,0.998637,-0.003109,-0.013596,-0.050295
1524892365099509,-3.710571,0.249343,0.912859,0.998639,-0.003311,-0.012866,-0.050429
1524892365107843,-3.710579,0.249348,0.912893,0.998645,-0.003395,-0.012710,-0.050351
1524892365116176,-3.710665,0.249301,0.912861,0.998632,-0.003451,-0.013384,-0.050426
1524892365124509,-3.710707,0.249403,0.913222,0.998657,-0.003868,-0.012534,-0.050125
1524892365132811,-3.710619,0.249375,0.912882,0.998654,-0.003639,-0.012901,-0.050113
1524892365141145,-3.710700,0.249249,0.912699,0.998628,-0.003260,-0.013999,-0.050356
1524892365149478,-3.710557,0.249349,0.913085,0.998659,-0.003864,-0.011910,-0.050232
1524892365157811,-3.710694,0.249223,0.912877,0.998634,-0.002874,-0.013091,-0.050495
1524892365166144,-3.710594,0.249375,0.912936,0.998642,-0.003503,-0.013154,-0.050292
1524892365174478,-3.710601,0.249446,0.912734,0.998643,-0.003829,-0.013448,-0.050165
1524892365182811,-3.710635,0.249274,0.912974,0.998640,-0.003487,-0.012732,-0.050439
1524892365191145,-3.710647,0.249389,0.912899,0.998644,-0.003693,-0.012867,-0.050317
1524892365199478,-3.710645,0.249278,0.912740,0.998630,-0.003222,-0.013385,-0.050485
1524892365207811,-3.710533,0.249259,0.912892,0.998669,-0.003283,-0.012406,-0.049953
1524892365216144,-3.710591,0.249375,0.912909,0.998628,-0.003951,-0.013399,-0.050467
1524892365224478,-3.710561,0.249438,0.912776,0.998653,-0.003170,-0.012710,-0.050206
1524892365232828,-3.710670,0.249402,0.912942,0.998644,-0.003615,-0.012621,-0.050375
1524892365241162,-3.710638,0.249457,0.912894,0.998647,-0.003921,-0.013344,-0.050102
1524892365249495,-3.710601,0.249349,0.912968,0.998643,-0.003407,-0.012633,-0.050403
1524892365257829,-3.710616,0.249339,0.913010,0.998664,-0.003206,-0.012326,-0.050084
1524892365266162,-3.710695,0.249267,0.912756,0.998640,-0.003691,-0.013009,-0.050350
1524892365274495,-3.710615,0.249442,0.912794,0.998631,-0.003719,-0.013443,-0.050415
1524892365282829,-3.710636,0.249238,0.912792,0.998634,-0.003164,-0.013754,-0.050300
1524892365291162,-3.710638,0.249387,0.912982,0.998644,-0.003930,-0.012459,-0.050398
1524892365299495,-3.710591,0.249435,0.913078,0.998647,-0.004086,-0.013105,-0.050162
1524892365307813,-3.710546,0.249468,0.912995,0.998653,-0.003910,-0.012976,-0.050084
1524892365316162,-3.710601,0.249409,0.913281,0.998676,-0.004003,-0.012004,-0.049867
1524892365324495,-3.710654,0.249357,0.913020,0.998635,-0.003774,-0.013438,-0.050336
1524892365332829,-3.710573,0.249284,0.912989,0.998629,-0.003466,-0.013136,-0.050558
1524892365341140,-3.710680,0.249412,0.912701,0.998633,-0.003404,-0.012970,-0.050522
1524892365349474,-3.710571,0.249291,0.912886,0.998648,-0.003445,-0.012636,-0.050311
1524892365357807,-3.710631,0.249432,0.912659,0.998638,-0.003716,-0.013008,-0.050398
1524892365366140,-3.710676,0.249403,0.912817,0.998612,-0.003912,-0.013986,-0.050622
1524892365374474,-3.710617,0.249352,0.912824,0.998650,-0.003586,-0.012712,-0.050227
1524892365382807,-3.710582,0.249248,0.912952,0.998643,-0.003425,-0.012681,-0.050389
1524892365391140,-3.710756,0.249334,0.912877,0.998637,-0.003567,-0.013670,-0.050238
1524892365399474,-3.710592,0.249313,0.912973,0.998638,-0.003435,-0.012670,-0.050492
1524892365407807,-3.710581,0.249312,0.912966,0.998648,-0.003400,-0.012448,-0.050360
1524892365416140,-3.710611,0.249298,0.912922,0.998650,-0.003536,-0.012481,-0.050300
1524892365424473,-3.710548,0.249327,0.912816,0.998645,-0.003088,-0.012311,-0.050478
1524892365432794,-3.710615,0.249338,0.912567,0.998634,-0.002930,-0.013777,-0.050313
1524892365441150,-3.710723,0.249273,0.912874,0.998634,-0.002896,-0.013266,-0.050454
1524892365449483,-3.710608,0.249272,0.912986,0.998689,-0.003926,-0.012254,-0.049549
1524892365457801,-3.710622,0.249500,0.912686,0.998644,-0.003642,-0.013561,-0.050130
1524892365466150,-3.710635,0.249311,0.913006,0.998638,-0.003827,-0.012896,-0.050416
1524892365474468,-3.710597,0.249285,0.912889,0.998665,-0.002834,-0.012245,-0.050096
1524892365482817,-3.710559,0.249511,0.913039,0.998645,-0.004405,-0.013314,-0.050114
1524892365491150,-3.710658,0.249283,0.912746,0.998653,-0.002939,-0.013600,-0.049993
1524892365499483,-3.710587,0.249398,0.913045,0.998645,-0.003986,-0.012929,-0.050256
1524892365507816,-3.710652,0.249431,0.912901,0.998625,-0.003846,-0.013830,-0.050428
1524892365516150,-3.710675,0.249375,0.912797,0.998634,-0.002879,-0.012921,-0.050552
1524892365524483,-3.710613,0.249307,0.912569,0.998641,-0.002743,-0.013421,-0.050278
1524892365532817,-3.710559,0.249459,0.912967,0.998643,-0.004070,-0.012925,-0.050287
1524892365541105,-3.710626,0.249341,0.912970,0.998649,-0.003474,-0.012521,-0.050320
1524892365549439,-3.710610,0.249294,0.912811,0.998649,-0.003097,-0.013183,-0.050164
1524892365557772,-3.710597,0.249394,0.912974,0.998657,-0.003439,-0.012634,-0.050128
1524892365566105,-3.710574,0.249336,0.912961,0.998648,-0.003567,-0.012602,-0.050304
1524892365574439,-3.710608,0.249392,0.912923,0.998662,-0.002908,-0.012319,-0.050134
1524892365582772,-3.710665,0.249434,0.912980,0.998628,-0.003613,-0.013648,-0.050431
1524892365591105,-3.710621,0.249311,0.913013,0.998671,-0.002988,-0.011760,-0.050096
1524892365599439,-3.710601,0.249511,0.912991,0.998647,-0.003886,-0.013118,-0.050174
1524892365607772,-3.710688,0.249440,0.912781,0.998629,-0.003032,-0.013253,-0.050543
1524892365616105,-3.710754,0.249459,0.912830,0.998626,-0.004178,-0.013702,-0.050401
1524892365624439,-3.710675,0.249345,0.912679,0.998621,-0.003655,-0.013586,-0.050587
1524892365632772,-3.710706,0.249487,0.913197,0.998650,-0.003925,-0.012645,-0.050236
1524892365641216,-3.710653,0.249471,0.912653,0.998636,-0.003594,-0.013109,-0.050410
1524892365649549,-3.710698,0.249389,0.912688,0.998630,-0.003309,-0.013124,-0.050556
1524892365657883,-3.710675,0.249469,0.912706,0.998633,-0.003958,-0.013041,-0.050464
1524892365666216,-3.710560,0.249405,0.912750,0.998644,-0.003322,-0.013118,-0.050277
1524892365674549,-3.710594,0.249372,0.912880,0.998645,-0.004182,-0.012742,-0.050289
1524892365682883,-3.710621,0.249503,0.912965,0.998643,-0.003932,-0.013272,-0.050210
1524892365691216,-3.710633,0.249321,0.913031,0.998661,-0.003117,-0.012419,-0.050120
1524892365699550,-3.710613,0.249465,0.912696,0.998647,-0.003773,-0.012699,-0.050282
1524892365707883,-3.710625,0.249373,0.912997,0.998644,-0.003699,-0.012535,-0.050396
1524892365716216,-3.710703,0.249289,0.912979,0.998662,-0.003360,-0.012465,-0.050075
1524892365724549,-3.710686,0.249491,0.912833,0.998626,-0.003827,-0.013855,-0.050392
1524892365732883,-3.710601,0.249397,0.912882,0.998644,-0.003335,-0.012915,-0.050328
1524892365741216,-3.710563,0.249396,0.912627,0.998648,-0.003792,-0.012463,-0.050334
1524892365749496,-3.710649,0.249344,0.912873,0.998637,-0.003814,-0.013194,-0.050353
1524892365757829,-3.710597,0.249259,0.912917,0.998640,-0.003556,-0.012671,-0.050445
1524892365766163,-3.710703,0.249399,0.912871,0.998619,-0.003528,-0.013675,-0.050608
1524892365774496,-3.710572,0.249369,0.912944,0.998643,-0.003972,-0.013096,-0.050253
1524892365782830,-3.710716,0.249415,0.912716,0.998634,-0.003827,-0.013562,-0.050314
1524892365791163,-3.710612,0.249374,0.912972,0.998654,-0.003515,-0.012481,-0.050216
1524892365799496,-3.710676,0.249279,0.912808,0.998670,-0.002706,-0.013118,-0.049786
1524892365807830,-3.710560,0.249314,0.912662,0.998652,-0.003587,-0.012135,-0.050346
1524892365816163,-3.710633,0.249424,0.913040,0.998648,-0.003943,-0.013129,-0.050154
1524892365824496,-3.710580,0.249328,0.912743,0.998636,-0.003315,-0.012844,-0.050501
1524892365832830,-3.710692,0.249199,0.912880,0.998646,-0.002850,-0.012955,-0.050310
1524892365841163,-3.710684,0.249435,0.913002,0.998626,-0.004642,-0.013786,-0.050353
1524892365849510,-3.710645,0.249415,0.912885,0.998647,-0.003607,-0.012874,-0.050263
1524892365857857,-3.710609,0.249401,0.912931,0.998641,-0.003347,-0.012792,-0.050405
1524892365866190,-3.710659,0.249412,0.912787,0.998629,-0.003449,-0.012896,-0.050616
1524892365874524,-3.710609,0.249421,0.912963,0.998646,-0.003290,-0.012517,-0.050386
1524892365882857,-3.710704,0.249429,0.912811,0.998648,-0.004071,-0.012428,-0.050314
1524892365891190,-3.710582,0.249367,0.913179,0.998648,-0.004254,-0.012329,-0.050332
1524892365899524,-3.710654,0.249294,0.912967,0.998644,-0.003841,-0.012627,-0.050370
1524892365907876,-3.710576,0.249290,0.912875,0.998646,-0.003601,-0.012623,-0.050343
1524892365916209,-3.710640,0.249412,0.912853,0.998647,-0.003494,-0.012803,-0.050288
1524892365924543,-3.710620,0.249434,0.913157,0.998667,-0.004288,-0.012245,-0.049959
1524892365932876,-3.710567,0.249332,0.912843,0.998648,-0.003238,-0.012281,-0.050401
1524892365941210,-3.710639,0.249409,0.912836,0.998630,-0.003217,-0.013219,-0.050539
1524892365949534,-3.710636,0.249324,0.912982,0.998633,-0.003531,-0.012767,-0.050562
1524892365957852,-3.710666,0.249238,0.912984,0.998655,-0.003469,-0.012594,-0.050170
1524892365966201,-3.710649,0.249338,0.913192,0.998649,-0.004077,-0.012303,-0.050329
1524892365974534,-3.710703,0.249259,0.912975,0.998641,-0.002970,-0.012748,-0.050447
1524892365982867,-3.710541,0.249282,0.912864,0.998661,-0.003329,-0.012533,-0.050074
1524892365991201,-3.710667,0.249381,0.913072,0.998661,-0.003507,-0.012713,-0.050033
1524892365999534,-3.710631,0.249349,0.912887,0.998667,-0.003183,-0.013462,-0.049726
1524892366007868,-3.710736,0.249313,0.913059,0.998636,-0.002938,-0.013091,-0.050454
1524892366016201,-3.710661,0.249298,0.912751,0.998631,-0.003503,-0.013371,-0.050449
1524892366024534,-3.710579,0.249358,0.913128,0.998661,-0.003700,-0.011893,-0.050220
1524892366032867,-3.710599,0.249455,0.912949,0.998654,-0.003876,-0.012903,-0.050088
1524892366041201,-3.710607,0.249393,0.912988,0.998653,-0.003666,-0.012504,-0.050221
1524892366049534,-3.710562,0.249311,0.913000,0.998667,-0.004240,-0.011415,-0.050165
1524892366057826,-3.710643,0.249310,0.913137,0.998650,-0.004500,-0.012520,-0.050207
1524892366066159,-3.710645,0.249361,0.912979,0.998632,-0.003966,-0.013229,-0.050436
1524892366074478,-3.710655,0.249397,0.912919,0.998637,-0.003651,-0.012640,-0.050503
1524892366082826,-3.710614,0.249339,0.912733,0.998629,-0.003216,-0.013303,-0.050528
1524892366091159,-3.710730,0.249481,0.912930,0.998639,-0.003337,-0.013709,-0.050206
1524892366099492,-3.710602,0.249303,0.912853,0.998640,-0.003459,-0.012782,-0.050418
1524892366107826,-3.710638,0.249468,0.912880,0.998636,-0.004540,-0.013405,-0.050261
1524892366116159,-3.710588,0.249326,0.912933,0.998653,-0.003372,-0.012606,-0.050216
1524892366124493,-3.710664,0.249222,0.913021,0.998640,-0.003537,-0.012552,-0.050472
1524892366132826,-3.710584,0.249380,0.912867,0.998668,-0.003663,-0.011862,-0.050081
1524892366141159,-3.710541,0.249459,0.913207,0.998660,-0.004380,-0.012257,-0.050088
1524892366149492,-3.710578,0.249228,0.912878,0.998637,-0.003362,-0.012880,-0.050471
1524892366157861,-3.710615,0.249253,0.912945,0.998637,-0.003786,-0.012463,-0.050547
1524892366166194,-3.710699,0.249122,0.912913,0.998654,-0.002872,-0.012861,-0.050163
1524892366174528,-3.710635,0.249314,0.912943,0.998638,-0.003722,-0.012773,-0.050445
1524892366182861,-3.710708,0.249258,0.913093,0.998660,-0.003409,-0.012296,-0.050152
1524892366191194,-3.710568,0.249245,0.913014,0.998659,-0.003734,-0.011800,-0.050261
1524892366199528,-3.710634,0.249462,0.913099,0.998643,-0.004157,-0.012978,-0.050256
1524892366207861,-3.710642,0.249328,0.912620,0.998636,-0.002911,-0.013804,-0.050279
1524892366216194,-3.710660,0.249368,0.913243,0.998681,-0.003891,-0.011935,-0.049798
1524892366224527,-3.710690,0.249335,0.912905,0.998651,-0.002965,-0.012733,-0.050253
1524892366232861,-3.710650,0.249319,0.912999,0.998649,-0.003439,-0.012582,-0.050299
1524892366241194,-3.710601,0.249407,0.912873,0.998639,-0.003363,-0.012905,-0.050422
1524892366249528,-3.710631,0.249204,0.912755,0.998637,-0.002978,-0.013622,-0.050296
1524892366257834,-3.710633,0.249209,0.913125,0.998673,-0.003560,-0.011776,-0.050015
1524892366266168,-3.710693,0.249299,0.912793,0.998643,-0.003022,-0.013328,-0.050248
1524892366274501,-3.710595,0.249352,0.912913,0.998650,-0.003469,-0.012437,-0.050315
1524892366282835,-3.710684,0.249339,0.913180,0.998647,-0.004167,-0.012918,-0.050196
1524892366291168,-3.710678,0.249418,0.912881,0.998633,-0.003948,-0.012870,-0.050503
1524892366299501,-3.710629,0.249360,0.912787,0.998645,-0.003285,-0.012652,-0.050363
1524892366307834,-3.710643,0.249351,0.912862,0.998648,-0.003709,-0.012776,-0.050257
1524892366316153,-3.710582,0.249417,0.912894,0.998646,-0.003502,-0.012657,-0.050326
1524892366324501,-3.710667,0.249402,0.912930,0.998647,-0.003740,-0.012626,-0.050298
1524892366332834,-3.710674,0.249429,0.912959,0.998648,-0.003759,-0.012637,-0.050291
1524892366341168,-3.710553,0.249349,0.913174,0.998668,-0.003972,-0.011707,-0.050102
1524892366349501,-3.710603,0.249494,0.912985,0.998645,-0.003896,-0.013145,-0.050198
1524892366357809,-3.710641,0.249298,0.913257,0.998648,-0.004547,-0.012204,-0.050332
1524892366366143,-3.710677,0.249319,0.912932,0.998649,-0.002800,-0.012783,-0.050295
1524892366374476,-3.710673,0.249390,0.912782,0.998631,-0.003220,-0.013315,-0.050475
1524892366382809,-3.710590,0.249174,0.912974,0.998680,-0.003033,-0.011976,-0.049850
1524892366391142,-3.710533,0.249366,0.913146,0.998668,-0.003840,-0.011800,-0.050092
1524892366399476,-3.710625,0.249390,0.912900,0.998654,-0.003090,-0.012555,-0.050234
1524892366407809,-3.710588,0.249397,0.912890,0.998645,-0.003447,-0.012775,-0.050332
1524892366416142,-3.710567,0.249370,0.912898,0.998649,-0.003485,-0.012390,-0.050344
1524892366424461,-3.710580,0.249434,0.912934,0.998641,-0.004899,-0.012208,-0.050433
1524892366432809,-3.710562,0.249341,0.913065,0.998646,-0.003767,-0.012253,-0.050426
1524892366441142,-3.710618,0.249265,0.913083,0.998654,-0.003310,-0.011948,-0.050369
1524892366449476,-3.710621,0.249222,0.913325,0.998665,-0.003658,-0.011362,-0.050255
1524892366457884,-3.710688,0.249246,0.913135,0.998650,-0.003369,-0.012237,-0.050364
1524892366466217,-3.710676,0.249267,0.913355,0.998668,-0.003823,-0.011970,-0.050051
1524892366474551,-3.710619,0.249304,0.912973,0.998666,-0.003005,-0.012445,-0.050032
1524892366482884,-3.710692,0.249481,0.913003,0.998642,-0.004229,-0.013224,-0.050207
1524892366491218,-3.710708,0.249332,0.912986,0.998652,-0.002940,-0.012612,-0.050272
1524892366499551,-3.710645,0.249307,0.912619,0.998637,-0.002843,-0.013667,-0.050299
1524892366507884,-3.710628,0.249350,0.913050,0.998667,-0.003133,-0.012194,-0.050062
1524892366516218,-3.710654,0.249412,0.912637,0.998637,-0.003073,-0.013873,-0.050224
1524892366524551,-3.710664,0.249260,0.912981,0.998637,-0.003329,-0.012775,-0.050490
1524892366532884,-3.710649,0.249366,0.912940,0.998632,-0.003362,-0.013018,-0.050524
1524892366541218,-3.710655,0.249350,0.912900,0.998646,-0.003400,-0.012769,-0.050304
1524892366549551,-3.710568,0.249400,0.912811,0.998646,-0.003469,-0.012699,-0.050329
1524892366557885,-3.710648,0.249438,0.912780,0.998635,-0.002782,-0.012932,-0.050539
1524892366566192,-3.710683,0.249410,0.912906,0.998651,-0.003351,-0.013459,-0.050036
1524892366574525,-3.710684,0.249413,0.912952,0.998639,-0.003608,-0.013073,-0.050356
1524892366582858,-3.710629,0.249299,0.913107,0.998664,-0.003478,-0.012632,-0.049979
1524892366591192,-3.710613,0.249432,0.913262,0.998663,-0.004377,-0.012143,-0.050057
1524892366599525,-3.710625,0.249327,0.912950,0.998671,-0.002643,-0.011735,-0.050119
1524892366607858,-3.710589,0.249185,0.912801,0.998642,-0.003277,-0.013230,-0.050291
1524892366616191,-3.710606,0.249438,0.912759,0.998633,-0.003302,-0.013050,-0.050512
1524892366624525,-3.710597,0.249261,0.912822,0.998639,-0.003485,-0.012986,-0.050402
1524892366632858,-3.710648,0.249370,0.912801,0.998646,-0.004273,-0.012421,-0.050341
1524892366641176,-3.710664,0.249202,0.912783,0.998638,-0.003072,-0.013369,-0.050339
1524892366649525,-3.710712,0.249379,0.912745,0.998631,-0.003395,-0.013418,-0.050438
1524892366657858,-3.710576,0.249312,0.912749,0.998655,-0.002803,-0.013454,-0.049990
1524892366666169,-3.710547,0.249483,0.913136,0.998653,-0.004225,-0.012635,-0.050155
1524892366674502,-3.710678,0.249478,0.912754,0.998621,-0.003543,-0.013640,-0.050567
1524892366682836,-3.710584,0.249499,0.912932,0.998639,-0.003941,-0.013210,-0.050301
1524892366691169,-3.710624,0.249489,0.912980,0.998643,-0.004320,-0.013371,-0.050142
1524892366699502,-3.710671,0.249437,0.912738,0.998619,-0.003702,-0.013888,-0.050533
1524892366707836,-3.710696,0.249345,0.912866,0.998640,-0.003377,-0.013040,-0.050365
1524892366716169,-3.710644,0.249511,0.912879,0.998637,-0.003404,-0.013115,-0.050408
1524892366724503,-3.710607,0.249375,0.912917,0.998642,-0.003871,-0.013224,-0.050240
1524892366732836,-3.710575,0.249380,0.912933,0.998655,-0.003640,-0.012349,-0.050222
1524892366741169,-3.710607,0.249431,0.912772,0.998654,-0.003879,-0.012394,-0.050208
1524892366749502,-3.710731,0.249465,0.912811,0.998638,-0.003627,-0.014123,-0.050092
1524892366757836,-3.710615,0.249228,0.913077,0.998681,-0.003081,-0.012070,-0.049818
1524892366766251,-3.710788,0.249314,0.912707,0.998629,-0.003244,-0.013939,-0.050351
1524892366774584,-3.710614,0.249321,0.912902,0.998652,-0.003433,-0.012574,-0.050252
1524892366782918,-3.710664,0.249490,0.912856,0.998638,-0.004025,-0.013387,-0.050273
1524892366791251,-3.710590,0.249461,0.912786,0.998631,-0.003326,-0.013304,-0.050481
1524892366799584,-3.710602,0.249399,0.912872,0.998644,-0.003357,-0.012812,-0.050347
1524892366807917,-3.710544,0.249360,0.913065,0.998666,-0.003551,-0.011563,-0.050196
1524892366816236,-3.710586,0.249333,0.912842,0.998663,-0.002922,-0.012364,-0.050112
1524892366824584,-3.710569,0.249384,0.913141,0.998661,-0.004371,-0.012276,-0.050073
1524892366832917,-3.710561,0.249318,0.913026,0.998661,-0.003814,-0.011964,-0.050178
1524892366841251,-3.710714,0.249229,0.912857,0.998641,-0.004025,-0.013698,-0.050114
1524892366849584,-3.710579,0.249302,0.912845,0.998654,-0.003410,-0.012745,-0.050171
1524892366857917,-3.710695,0.249503,0.912924,0.998641,-0.003328,-0.013735,-0.050174
1524892366866195,-3.710635,0.249404,0.912780,0.998632,-0.003258,-0.013219,-0.050489
1524892366874544,-3.710648,0.249397,0.912693,0.998626,-0.003252,-0.013439,-0.050554
1524892366882877,-3.710694,0.249389,0.912930,0.998634,-0.003427,-0.013582,-0.050331
1524892366891210,-3.710673,0.249283,0.912865,0.998644,-0.003577,-0.012996,-0.050294
1524892366899543,-3.710628,0.249444,0.912910,0.998639,-0.004526,-0.012968,-0.050318
1524892366907877,-3.710596,0.249283,0.912949,0.998640,-0.003551,-0.012678,-0.050444
1524892366916210,-3.710753,0.249271,0.912849,0.998631,-0.002852,-0.013491,-0.050460
1524892366924544,-3.710680,0.249518,0.913009,0.998640,-0.004104,-0.013402,-0.050224
1524892366932877,-3.710583,0.249253,0.913053,0.998661,-0.003791,-0.012132,-0.050146
1524892366941210,-3.710619,0.249125,0.913215,0.998676,-0.003332,-0.011451,-0.050044
1524892366949544,-3.710619,0.249272,0.912871,0.998636,-0.003428,-0.012869,-0.050493
1524892366957877,-3.710634,0.249313,0.912681,0.998644,-0.003002,-0.013366,-0.050221
1524892366966210,-3.710616,0.249459,0.912958,0.998643,-0.003779,-0.012930,-0.050310
1524892366974505,-3.710615,0.249348,0.913024,0.998650,-0.003751,-0.012788,-0.050205
1524892366982839,-3.710634,0.249287,0.913108,0.998667,-0.003871,-0.012012,-0.050047
