1525680170280614,-3.636009,0.083665,0.635550,0.999951,-0.009397,0.001383,-0.002810
1525680170288948,-3.636027,0.083621,0.635519,0.999955,-0.008868,0.001713,-0.002884
1525680170297281,-3.636046,0.083482,0.635257,0.999956,-0.008897,0.001480,-0.002604
1525680170305614,-3.636012,0.083574,0.635185,0.999960,-0.008474,0.001121,-0.002774
1525680170313948,-3.636098,0.083567,0.635436,0.999955,-0.009131,0.000820,-0.002486
1525680170322281,-3.636078,0.083559,0.635395,0.999956,-0.009022,0.000957,-0.002364
1525680170330615,-3.636084,0.083520,0.635403,0.999953,-0.009200,0.001393,-0.002610
1525680170338948,-3.636072,0.083527,0.635514,0.999957,-0.008721,0.001782,-0.002646
1525680170347281,-3.636048,0.083577,0.635476,0.999957,-0.008832,0.001633,-0.002432
1525680170355614,-3.636067,0.083618,0.635553,0.999956,-0.008950,0.001326,-0.002536
1525680170363948,-3.636065,0.083676,0.635565,0.999954,-0.009162,0.001025,-0.002618
1525680170372279,-3.636072,0.083621,0.635567,0.999955,-0.009107,0.001396,-0.002328
1525680170380612,-3.636090,0.083600,0.635326,0.999954,-0.009055,0.001397,-0.002766
1525680170388945,-3.636033,0.083550,0.635462,0.999959,-0.008444,0.002158,-0.002561
1525680170397279,-3.636029,0.083611,0.635389,0.999955,-0.008826,0.001440,-0.003162
1525680170405612,-3.636020,0.083680,0.635302,0.999959,-0.008726,0.001237,-0.002315
1525680170413945,-3.636065,0.083560,0.635358,0.999953,-0.009189,0.001270,-0.002696
1525680170422279,-3.636089,0.083514,0.635353,0.999957,-0.008921,0.000767,-0.002597
1525680170430612,-3.636109,0.083559,0.635395,0.999953,-0.009132,0.001675,-0.002741
1525680170438945,-3.636045,0.083588,0.635359,0.999957,-0.008743,0.001304,-0.002917
1525680170447279,-3.635975,0.083567,0.635469,0.999954,-0.008983,0.001737,-0.002853
1525680170455612,-3.636016,0.083591,0.635486,0.999953,-0.009122,0.001553,-0.003004
1525680170463946,-3.636110,0.083553,0.635439,0.999954,-0.009123,0.001404,-0.002685
1525680170472227,-3.636017,0.083616,0.635442,0.999955,-0.008841,0.001442,-0.002999
1525680170480560,-3.636068,0.083635,0.635356,0.999955,-0.009076,0.000919,-0.002620
1525680170488893,-3.636083,0.083598,0.635581,0.999959,-0.008685,0.001176,-0.002477
1525680170497226,-3.636099,0.083522,0.635473,0.999954,-0.009135,0.001404,-0.002773
1525680170505560,-3.636122,0.083511,0.635438,0.999955,-0.008975,0.001068,-0.002760
1525680170513893,-3.636070,0.083444,0.635406,0.999957,-0.008704,0.001573,-0.002685
1525680170522227,-3.636033,0.083608,0.635362,0.999954,-0.009014,0.001270,-0.002978
1525680170530560,-3.636110,0.083538,0.635523,0.999960,-0.008546,0.001203,-0.002251
1525680170538893,-3.636112,0.083581,0.635544,0.999957,-0.008871,0.001152,-0.002368
1525680170547227,-3.636086,0.083690,0.635437,0.999955,-0.009113,0.001155,-0.002268
1525680170555560,-3.636061,0.083649,0.635481,0.999955,-0.009116,0.001103,-0.002345
1525680170563893,-3.636050,0.083622,0.635508,0.999956,-0.008877,0.001522,-0.002441
1525680170572238,-3.636061,0.083531,0.635415,0.999959,-0.008629,0.001115,-0.002639
1525680170580571,-3.636052,0.083615,0.635445,0.999959,-0.008591,0.001742,-0.002348
1525680170588904,-3.636044,0.083476,0.635423,0.999956,-0.008838,0.001889,-0.002636
1525680170597238,-3.636081,0.083564,0.635244,0.999958,-0.008749,0.000995,-0.002608
1525680170605571,-3.636074,0.083490,0.635323,0.999960,-0.008402,0.001554,-0.002546
1525680170613904,-3.636060,0.083488,0.635462,0.999960,-0.008370,0.001600,-0.002884
1525680170622238,-3.636034,0.083536,0.635531,0.999956,-0.008983,0.001171,-0.002513
1525680170630571,-3.636066,0.083626,0.635503,0.999952,-0.009285,0.001452,-0.002614
1525680170638904,-3.636118,0.083597,0.635494,0.999955,-0.009055,0.001273,-0.002445
1525680170647238,-3.636020,0.083717,0.635505,0.999950,-0.009497,0.001549,-0.002798
1525680170655572,-3.636098,0.083597,0.635404,0.999959,-0.008622,0.001048,-0.002399
1525680170663905,-3.636091,0.083636,0.635483,0.999956,-0.008939,0.001475,-0.002438
1525680170672238,-3.636095,0.083627,0.635484,0.999955,-0.009025,0.001322,-0.002489
1525680170680579,-3.636098,0.083506,0.635475,0.999956,-0.008976,0.001276,-0.002572
1525680170688912,-3.636118,0.083442,0.635364,0.999958,-0.008786,0.001302,-0.002468
1525680170697246,-3.635972,0.083456,0.635347,0.999959,-0.008461,0.001580,-0.002738
1525680170705579,-3.636046,0.083598,0.635285,0.999957,-0.008727,0.001400,-0.002947
1525680170713912,-3.636134,0.083531,0.635391,0.999956,-0.008797,0.001393,-0.002807
1525680170722246,-3.636012,0.083552,0.635340,0.999957,-0.008862,0.001632,-0.002373
1525680170730579,-3.636077,0.083506,0.635401,0.999960,-0.008493,0.001246,-0.002476
1525680170738912,-3.636025,0.083607,0.635455,0.999959,-0.008610,0.001417,-0.002536
1525680170747246,-3.636144,0.083588,0.635525,0.999956,-0.008930,0.001497,-0.002260
1525680170755579,-3.636132,0.083653,0.635593,0.999954,-0.009224,0.001288,-0.002325
1525680170763912,-3.636104,0.083620,0.635535,0.999959,-0.008728,0.001047,-0.002320
1525680170772245,-3.636110,0.083560,0.635432,0.999957,-0.008802,0.001174,-0.002530
1525680170780567,-3.636076,0.083535,0.635426,0.999953,-0.009168,0.001502,-0.002598
1525680170788900,-3.636085,0.083549,0.635403,0.999958,-0.008703,0.001289,-0.002629
1525680170797234,-3.636113,0.083464,0.635354,0.999957,-0.008836,0.001262,-0.002647
1525680170805567,-3.636046,0.083522,0.635385,0.999955,-0.008981,0.001296,-0.002893
1525680170813900,-3.636061,0.083560,0.635436,0.999957,-0.008931,0.000940,-0.002531
1525680170822234,-3.636053,0.083471,0.635458,0.999956,-0.008837,0.001521,-0.002617
1525680170830567,-3.636117,0.083546,0.635483,0.999953,-0.009263,0.001161,-0.002590
1525680170838900,-3.636093,0.083561,0.635470,0.999956,-0.008960,0.001500,-0.002553
1525680170847233,-3.636019,0.083727,0.635471,0.999954,-0.009128,0.001093,-0.002623
1525680170855567,-3.636044,0.083670,0.635486,0.999953,-0.009122,0.001548,-0.002746
1525680170863900,-3.636105,0.083669,0.635559,0.999953,-0.009234,0.001458,-0.002554
1525680170872233,-3.635967,0.083640,0.635473,0.999955,-0.008911,0.001499,-0.003067
1525680170880588,-3.636083,0.083469,0.635495,0.999957,-0.008897,0.001154,-0.002553
1525680170888921,-3.636042,0.083475,0.635415,0.999959,-0.008508,0.001008,-0.002845
1525680170897254,-3.636086,0.083474,0.635380,0.999957,-0.008800,0.001315,-0.002677
1525680170905588,-3.636096,0.083490,0.635299,0.999958,-0.008689,0.001119,-0.002690
1525680170913921,-3.636078,0.083435,0.635298,0.999957,-0.008768,0.001300,-0.002562
1525680170922254,-3.636014,0.083558,0.635394,0.999956,-0.008694,0.001616,-0.002998
1525680170930588,-3.635982,0.083645,0.635502,0.999953,-0.009226,0.001256,-0.002808
1525680170938921,-3.636077,0.083614,0.635508,0.999952,-0.009431,0.001263,-0.002476
1525680170947254,-3.636033,0.083642,0.635542,0.999958,-0.008717,0.001458,-0.002434
1525680170955591,-3.636049,0.083646,0.635581,0.999956,-0.008972,0.001103,-0.002598
1525680170963925,-3.636074,0.083603,0.635426,0.999957,-0.008939,0.000993,-0.002341
1525680170972258,-3.636058,0.083595,0.635373,0.999959,-0.008598,0.001120,-0.002500
1525680170980615,-3.636046,0.083548,0.635428,0.999956,-0.008981,0.001218,-0.002600
1525680170988949,-3.636083,0.083430,0.635328,0.999957,-0.008826,0.000994,-0.002635
1525680170997282,-3.636090,0.083562,0.635391,0.999952,-0.009222,0.001871,-0.002729
1525680171005615,-3.636059,0.083512,0.635415,0.999954,-0.009015,0.001595,-0.002769
1525680171013948,-3.636057,0.083564,0.635394,0.999954,-0.009204,0.001231,-0.002552
1525680171022282,-3.636073,0.083648,0.635363,0.999957,-0.008860,0.001352,-0.002570
1525680171030615,-3.636064,0.083695,0.635521,0.999954,-0.009207,0.001211,-0.002452
1525680171038948,-3.636147,0.083583,0.635532,0.999957,-0.008846,0.001576,-0.002433
1525680171047282,-3.636134,0.083596,0.635467,0.999950,-0.009572,0.001146,-0.002643
1525680171055615,-3.636045,0.083629,0.635522,0.999956,-0.008973,0.001372,-0.002524
1525680171063948,-3.636075,0.083613,0.635518,0.999954,-0.009199,0.001094,-0.002542
1525680171072282,-3.636063,0.083547,0.635402,0.999960,-0.008444,0.001616,-0.002610
1525680171080609,-3.635970,0.083682,0.635377,0.999954,-0.008943,0.001552,-0.002931
1525680171088943,-3.636103,0.083516,0.635337,0.999956,-0.009017,0.001013,-0.002375
1525680171097276,-3.636029,0.083608,0.635512,0.999954,-0.009124,0.001337,-0.002768
1525680171105609,-3.636070,0.083494,0.635316,0.999956,-0.008889,0.001436,-0.002563
1525680171113943,-3.636078,0.083514,0.635426,0.999955,-0.008976,0.001427,-0.002604
1525680171122276,-3.636058,0.083636,0.635451,0.999953,-0.009158,0.001362,-0.002857
1525680171130609,-3.636082,0.083558,0.635438,0.999952,-0.009206,0.001611,-0.002826
1525680171138943,-3.636045,0.083535,0.635476,0.999958,-0.008644,0.001327,-0.002688
1525680171147276,-3.636033,0.083650,0.635502,0.999951,-0.009312,0.001765,-0.002969
1525680171155609,-3.636104,0.083627,0.635544,0.999956,-0.008904,0.001610,-0.002659
1525680171163942,-3.636100,0.083586,0.635458,0.999956,-0.008931,0.001435,-0.002498
1525680171172276,-3.636082,0.083553,0.635472,0.999956,-0.008839,0.001469,-0.002732
1525680171180609,-3.636030,0.083565,0.635328,0.999959,-0.008525,0.001281,-0.002614
1525680171188896,-3.636057,0.083579,0.635348,0.999953,-0.009271,0.001245,-0.002733
1525680171197229,-3.636052,0.083499,0.635320,0.999957,-0.008789,0.001504,-0.002606
1525680171205563,-3.636113,0.083547,0.635442,0.999955,-0.009119,0.001115,-0.002475
1525680171213896,-3.636045,0.083517,0.635494,0.999956,-0.008869,0.001609,-0.002716
1525680171222229,-3.636062,0.083635,0.635494,0.999955,-0.009050,0.001529,-0.002431
1525680171230563,-3.636085,0.083615,0.635466,0.999958,-0.008789,0.001330,-0.002377
1525680171238896,-3.636047,0.083558,0.635469,0.999957,-0.008779,0.001577,-0.002662
1525680171247229,-3.636097,0.083686,0.635480,0.999953,-0.009271,0.001393,-0.002590
1525680171255563,-3.636121,0.083618,0.635540,0.999956,-0.008910,0.001599,-0.002494
1525680171263896,-3.635978,0.083727,0.635345,0.999958,-0.008644,0.001211,-0.002624
1525680171272230,-3.636067,0.083603,0.635541,0.999958,-0.008626,0.001644,-0.002433
1525680171280563,-3.636056,0.083463,0.635365,0.999953,-0.009282,0.001293,-0.002509
1525680171288967,-3.636053,0.083441,0.635479,0.999953,-0.009304,0.001320,-0.002468
1525680171297300,-3.636029,0.083447,0.635331,0.999957,-0.008857,0.001050,-0.002656
1525680171305634,-3.636053,0.083509,0.635408,0.999956,-0.008976,0.000728,-0.002589
1525680171313967,-3.636043,0.083560,0.635467,0.999955,-0.009002,0.001282,-0.002663
1525680171322300,-3.636108,0.083562,0.635532,0.999954,-0.009164,0.000920,-0.002662
1525680171330633,-3.636087,0.083600,0.635455,0.999958,-0.008721,0.001590,-0.002263
1525680171338967,-3.636065,0.083608,0.635532,0.999958,-0.008660,0.001629,-0.002619
1525680171347325,-3.636027,0.083693,0.635493,0.999954,-0.009157,0.001510,-0.002628
1525680171355659,-3.635957,0.083738,0.635443,0.999957,-0.008724,0.001382,-0.002946
1525680171363992,-3.636064,0.083590,0.635474,0.999953,-0.009201,0.001581,-0.002694
1525680171372325,-3.636031,0.083626,0.635494,0.999954,-0.009141,0.001320,-0.002561
1525680171380659,-3.636078,0.083552,0.635367,0.999958,-0.008685,0.001241,-0.002776
1525680171388917,-3.636034,0.083505,0.635311,0.999956,-0.008908,0.001120,-0.002578
1525680171397251,-3.636000,0.083580,0.635440,0.999956,-0.008991,0.001542,-0.002368
1525680171405584,-3.636080,0.083541,0.635421,0.999955,-0.009082,0.001490,-0.002438
1525680171413917,-3.636108,0.083607,0.635444,0.999956,-0.008861,0.001572,-0.002606
1525680171422251,-3.636029,0.083655,0.635366,0.999954,-0.008927,0.001795,-0.003096
1525680171430584,-3.636028,0.083535,0.635348,0.999956,-0.008781,0.001539,-0.002872
1525680171438917,-3.636098,0.083603,0.635496,0.999959,-0.008718,0.001150,-0.002362
1525680171447250,-3.636037,0.083563,0.635426,0.999957,-0.008722,0.001931,-0.002660
1525680171455584,-3.636103,0.083561,0.635442,0.999954,-0.009036,0.001390,-0.002830
1525680171463917,-3.636046,0.083547,0.635542,0.999957,-0.008765,0.001626,-0.002675
1525680171472251,-3.636109,0.083556,0.635350,0.999958,-0.008719,0.001299,-0.002589
1525680171480584,-3.636041,0.083586,0.635377,0.999956,-0.008867,0.001694,-0.002509
1525680171488994,-3.636059,0.083543,0.635474,0.999956,-0.008939,0.001064,-0.002660
1525680171497328,-3.636078,0.083496,0.635446,0.999953,-0.009133,0.001448,-0.002781
1525680171505661,-3.636139,0.083490,0.635383,0.999954,-0.009221,0.000928,-0.002595
1525680171513994,-3.636016,0.083571,0.635318,0.999957,-0.008890,0.001035,-0.002371
1525680171522328,-3.636103,0.083562,0.635382,0.999955,-0.009004,0.001546,-0.002582
1525680171530661,-3.636098,0.083585,0.635504,0.999955,-0.008997,0.001548,-0.002707
1525680171538994,-3.636077,0.083570,0.635584,0.999955,-0.009058,0.001218,-0.002550
1525680171547328,-3.636068,0.083593,0.635393,0.999957,-0.008648,0.001628,-0.002912
1525680171555661,-3.636123,0.083633,0.635516,0.999951,-0.009551,0.001265,-0.002269
1525680171563994,-3.636111,0.083577,0.635522,0.999954,-0.009169,0.001327,-0.002446
1525680171572328,-3.636039,0.083626,0.635541,0.999951,-0.009416,0.001179,-0.002705
1525680171580661,-3.636071,0.083577,0.635389,0.999953,-0.009215,0.001572,-0.002664
1525680171588974,-3.636116,0.083523,0.635460,0.999957,-0.008933,0.001145,-0.002213
1525680171597307,-3.636045,0.083500,0.635279,0.999958,-0.008734,0.001186,-0.002719
1525680171605640,-3.636088,0.083572,0.635411,0.999956,-0.008996,0.000915,-0.002372
1525680171613974,-3.636050,0.083585,0.635359,0.999959,-0.008559,0.001411,-0.002624
1525680171622307,-3.636053,0.083621,0.635535,0.999955,-0.009068,0.001521,-0.002469
1525680171630641,-3.635992,0.083606,0.635688,0.999958,-0.008617,0.001613,-0.002509
1525680171638974,-3.636010,0.083660,0.635609,0.999956,-0.009011,0.001305,-0.002379
1525680171647307,-3.636072,0.083548,0.635417,0.999954,-0.009056,0.001625,-0.002572
1525680171655625,-3.635962,0.083666,0.635410,0.999955,-0.008850,0.001486,-0.002917
1525680171663974,-3.636140,0.083609,0.635432,0.999956,-0.009025,0.001410,-0.002357
1525680171672307,-3.636014,0.083578,0.635460,0.999954,-0.008865,0.001758,-0.003092
1525680171680641,-3.636081,0.083488,0.635426,0.999955,-0.008869,0.001864,-0.002876
1525680171688974,-3.636008,0.083506,0.635255,0.999958,-0.008778,0.001332,-0.002512
1525680171697251,-3.636099,0.083471,0.635427,0.999955,-0.009008,0.001415,-0.002614
1525680171705585,-3.636110,0.083543,0.635324,0.999959,-0.008624,0.001111,-0.002619
1525680171713918,-3.636051,0.083568,0.635489,0.999955,-0.008899,0.001807,-0.002641
1525680171722251,-3.636054,0.083582,0.635403,0.999956,-0.008843,0.001595,-0.002863
1525680171730584,-3.636026,0.083577,0.635522,0.999954,-0.009025,0.001554,-0.002924
1525680171738918,-3.636049,0.083644,0.635497,0.999955,-0.008902,0.001641,-0.002716
1525680171747251,-3.636141,0.083656,0.635628,0.999955,-0.009062,0.001452,-0.002392
1525680171755585,-3.636104,0.083548,0.635517,0.999957,-0.008711,0.001861,-0.002562
1525680171763918,-3.636120,0.083579,0.635460,0.999956,-0.009003,0.001308,-0.002475
1525680171772251,-3.636059,0.083567,0.635341,0.999959,-0.008509,0.001599,-0.002544
1525680171780584,-3.636058,0.083453,0.635419,0.999960,-0.008455,0.001318,-0.002691
1525680171788918,-3.636032,0.083593,0.635436,0.999953,-0.009253,0.001137,-0.002676
1525680171797316,-3.636003,0.083636,0.635392,0.999958,-0.008638,0.001514,-0.002706
1525680171805649,-3.635972,0.083461,0.635388,0.999957,-0.008579,0.001774,-0.002977
1525680171813982,-3.635995,0.083630,0.635414,0.999955,-0.008845,0.001747,-0.002885
1525680171822315,-3.636107,0.083637,0.635367,0.999959,-0.008623,0.001398,-0.002412
1525680171830649,-3.636050,0.083593,0.635501,0.999955,-0.009072,0.001392,-0.002606
1525680171838982,-3.635996,0.083744,0.635482,0.999953,-0.009184,0.001413,-0.002626
1525680171847316,-3.636075,0.083667,0.635574,0.999955,-0.009074,0.001237,-0.002297
1525680171855649,-3.636100,0.083661,0.635490,0.999954,-0.009267,0.001129,-0.002390
1525680171863982,-3.636106,0.083603,0.635434,0.999954,-0.009045,0.001485,-0.002784
1525680171872315,-3.636050,0.083592,0.635456,0.999954,-0.009170,0.001110,-0.002747
1525680171880649,-3.636079,0.083473,0.635436,0.999958,-0.008654,0.001649,-0.002628
1525680171888983,-3.636135,0.083503,0.635416,0.999955,-0.009040,0.001424,-0.002535
1525680171897300,-3.636105,0.083514,0.635298,0.999954,-0.009242,0.000984,-0.002541
1525680171905633,-3.636034,0.083694,0.635423,0.999952,-0.009308,0.001552,-0.002629
1525680171913966,-3.636071,0.083564,0.635562,0.999956,-0.008851,0.001763,-0.002724
1525680171922299,-3.636096,0.083589,0.635607,0.999953,-0.009303,0.001037,-0.002374
1525680171930633,-3.636095,0.083666,0.635565,0.999953,-0.009287,0.001189,-0.002647
1525680171938966,-3.636105,0.083548,0.635460,0.999958,-0.008651,0.001509,-0.002549
1525680171947300,-3.635992,0.083607,0.635483,0.999955,-0.008839,0.002029,-0.002800
1525680171955633,-3.636068,0.083584,0.635423,0.999953,-0.009206,0.001648,-0.002582
1525680171963966,-3.636143,0.083597,0.635516,0.999953,-0.009288,0.001195,-0.002517
1525680171972300,-3.636048,0.083545,0.635356,0.999954,-0.009129,0.001655,-0.002614
1525680171980633,-3.636074,0.083517,0.635372,0.999959,-0.008633,0.001491,-0.002454
1525680171988966,-3.636089,0.083513,0.635466,0.999952,-0.009370,0.001452,-0.002588
1525680171997329,-3.636042,0.083532,0.635440,0.999955,-0.008960,0.001425,-0.002750
1525680172005662,-3.635996,0.083631,0.635402,0.999955,-0.008823,0.001919,-0.002903
1525680172013995,-3.636120,0.083651,0.635447,0.999957,-0.008880,0.001284,-0.002425
1525680172022328,-3.636092,0.083599,0.635391,0.999960,-0.008502,0.000762,-0.002543
1525680172030662,-3.635967,0.083717,0.635459,0.999957,-0.008780,0.001418,-0.002712
1525680172038995,-3.636140,0.083510,0.635492,0.999960,-0.008561,0.001055,-0.002404
1525680172047328,-3.636109,0.083642,0.635481,0.999953,-0.009322,0.001334,-0.002501
1525680172055662,-3.636034,0.083580,0.635505,0.999956,-0.008910,0.001387,-0.002750
1525680172063995,-3.636077,0.083607,0.635390,0.999957,-0.008706,0.001453,-0.002884
1525680172072328,-3.636102,0.083553,0.635307,0.999957,-0.008793,0.001398,-0.002682
1525680172080662,-3.636037,0.083447,0.635397,0.999957,-0.008692,0.001227,-0.002862
1525680172088995,-3.636095,0.083501,0.635379,0.999956,-0.008879,0.001728,-0.002516
1525680172097331,-3.635977,0.083601,0.635424,0.999954,-0.009071,0.001549,-0.002643
1525680172105664,-3.636090,0.083468,0.635338,0.999957,-0.008826,0.001137,-0.002625
1525680172113998,-3.636003,0.083745,0.635527,0.999954,-0.009001,0.001714,-0.002744
1525680172122331,-3.636096,0.083710,0.635419,0.999957,-0.008819,0.001549,-0.002374
1525680172130664,-3.636116,0.083700,0.635318,0.999956,-0.008924,0.001523,-0.002461
1525680172138997,-3.636015,0.083668,0.635435,0.999954,-0.009013,0.001709,-0.002782
1525680172147331,-3.636077,0.083559,0.635477,0.999958,-0.008669,0.001336,-0.002525
1525680172155664,-3.636125,0.083576,0.635583,0.999955,-0.009069,0.001193,-0.002355
1525680172163998,-3.636063,0.083508,0.635436,0.999958,-0.008702,0.001604,-0.002543
1525680172172331,-3.636034,0.083546,0.635430,0.999958,-0.008658,0.001600,-0.002682
1525680172180664,-3.635918,0.083637,0.635403,0.999955,-0.008740,0.001923,-0.003039
1525680172188997,-3.636051,0.083589,0.635334,0.999956,-0.008956,0.001176,-0.002614
1525680172197234,-3.636058,0.083489,0.635399,0.999958,-0.008538,0.001663,-0.002934
1525680172205568,-3.636021,0.083481,0.635458,0.999956,-0.008869,0.001523,-0.002665
1525680172213901,-3.635928,0.083685,0.635397,0.999956,-0.008732,0.001950,-0.002881
1525680172222234,-3.636053,0.083627,0.635490,0.999955,-0.008964,0.001579,-0.002629
1525680172230568,-3.636049,0.083562,0.635458,0.999957,-0.008800,0.001541,-0.002521
1525680172238901,-3.636055,0.083710,0.635522,0.999955,-0.008928,0.001787,-0.002816
1525680172247234,-3.636106,0.083621,0.635539,0.999952,-0.009412,0.001391,-0.002506
1525680172255568,-3.635978,0.083672,0.635504,0.999951,-0.009381,0.001626,-0.002807
1525680172263901,-3.636029,0.083555,0.635526,0.999951,-0.009464,0.001290,-0.002608
1525680172272219,-3.636018,0.083504,0.635389,0.999956,-0.008940,0.001726,-0.002486
1525680172280568,-3.636052,0.083512,0.635433,0.999952,-0.009331,0.001376,-0.002784
1525680172288901,-3.636072,0.083404,0.635339,0.999959,-0.008542,0.001663,-0.002626
1525680172297234,-3.636013,0.083497,0.635453,0.999957,-0.008819,0.001680,-0.002462
1525680172305649,-3.635985,0.083631,0.635531,0.999953,-0.009256,0.001132,-0.002789
1525680172313983,-3.636104,0.083659,0.635443,0.999953,-0.009321,0.001175,-0.002573
1525680172322315,-3.636041,0.083662,0.635531,0.999953,-0.009183,0.001411,-0.002978
1525680172330649,-3.636055,0.083546,0.635465,0.999955,-0.008951,0.001460,-0.002662
1525680172338982,-3.636095,0.083525,0.635407,0.999955,-0.009050,0.001359,-0.002707
1525680172347316,-3.636106,0.083644,0.635510,0.999955,-0.009047,0.001120,-0.002497
1525680172355650,-3.636061,0.083495,0.635444,0.999955,-0.009068,0.001389,-0.002551
1525680172363983,-3.636060,0.083547,0.635523,0.999955,-0.008963,0.001350,-0.002732
1525680172372316,-3.636049,0.083464,0.635332,0.999955,-0.008993,0.001788,-0.002568
